number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_best_iteration,state
91,0.8719146857701074,2025-09-09 21:47:00.894821,2025-09-09 21:47:25.996552,0 days 00:00:25.101731,balanced,0.6525156940877862,0.009582640546041746,6,46,0.5410268820775285,2438,129,0.0011593307467363588,1.878719164683696e-08,0.9616205681532901,,PRUNED
92,0.8715564962552916,2025-09-09 21:47:03.005406,2025-09-09 21:47:36.715322,0 days 00:00:33.709916,balanced,0.6533484826382387,0.009379980096257916,16,96,0.5405186259245192,2557,127,0.020654221089831455,2.173880189929998e-08,0.9322046710177252,,PRUNED
93,0.8687235428199285,2025-09-09 21:47:05.214488,2025-09-09 21:47:24.713895,0 days 00:00:19.499407,balanced,0.613417149766416,0.021700159816764954,16,12,0.08828038137534944,2434,174,0.0013761889404709474,0.11656934858125499,0.9633365910598021,,PRUNED
94,0.872940410289808,2025-09-09 21:47:10.793788,2025-09-09 21:47:40.802523,0 days 00:00:30.008735,balanced,0.6002084890815763,0.009559598605574997,6,46,0.48998659215645096,1697,114,0.048942525175980356,0.003965670479054649,0.9104659571014433,,PRUNED
95,0.8697004233148812,2025-09-09 21:47:25.513040,2025-09-09 21:48:04.515011,0 days 00:00:39.001971,balanced,0.601156408054042,0.009451510468036587,6,112,0.5179547628140527,1687,133,0.050410098661658916,1.7575233472696255e-07,0.939047005604418,,PRUNED
96,0.8685281667209378,2025-09-09 21:47:26.402031,2025-09-09 21:47:53.500498,0 days 00:00:27.098467,balanced,0.6020677771271754,0.0134612930120087,6,110,0.6994295951143232,2754,136,6.627805436792067e-07,2.888889037200417e-07,0.9065452965919029,,PRUNED
97,0.8665744057310322,2025-09-09 21:47:37.213855,2025-09-09 21:47:45.513994,0 days 00:00:08.300139,balanced,0.7377021091732626,0.10363109935894087,6,77,0.3922987954500574,1350,115,3.9206594846130045e-07,0.0038057003056315964,0.9150593052984369,,PRUNED
98,0.8662650602409638,2025-09-09 21:47:41.398563,2025-09-09 21:47:49.792624,0 days 00:00:08.394061,balanced,0.6224972136537887,0.10166848700951947,10,113,0.010189259358122014,1500,159,3.2600690410964697e-07,1.5391176936891185e-07,0.7452054887382887,,PRUNED
99,0.8721589058938458,2025-09-09 21:47:46.097714,2025-09-09 21:47:58.703505,0 days 00:00:12.605791,balanced,0.641210495922476,0.047635515460175006,10,108,0.025877571514216047,2734,180,1.0070171804433704e-06,2.4418001858718396e-07,0.7048138724412788,,PRUNED
100,0.871540214913709,2025-09-09 21:47:50.517260,2025-09-09 21:48:23.413526,0 days 00:00:32.896266,balanced,0.6392043545753795,0.0067086725113522086,10,64,0.4041231337017673,1308,197,1.8487443315198544e-06,0.28575611078088586,0.987169259009136,,PRUNED
101,0.8698632367307066,2025-09-09 21:47:54.109429,2025-09-09 21:48:21.593664,0 days 00:00:27.484235,balanced,0.6392409377004735,0.006761867764802705,10,34,0.9733969924783253,1276,146,2.994172617115514e-06,0.3509818842278818,0.7511658539970281,,PRUNED
