number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_best_iteration,state
209,0.880195319007163,2025-09-09 15:59:31.263080,2025-09-09 16:00:41.951390,0 days 00:01:10.688310,balanced,0.605575715870573,0.01240223735166633,6,51,0.09678972211687552,1483,128,0.789190831040188,0.0004613221692326631,0.7189909135436657,,PRUNED
210,0.9008412460436448,2025-09-09 15:59:40.009570,2025-09-09 16:01:20.894981,0 days 00:01:40.885411,balanced,0.6060430659302413,0.012503457553468269,6,63,0.10958996086848309,1757,125,0.8083132477492593,0.0008632270488789828,0.9796587525100849,,PRUNED
211,0.880976178577378,2025-09-09 15:59:40.961453,2025-09-09 16:00:06.011583,0 days 00:00:25.050130,balanced,0.7890524803431413,0.03435737226160721,12,64,0.10126698261213338,1551,238,0.4486644925885324,0.0010451528288591395,0.6863896510346474,,PRUNED
212,0.9005080792936864,2025-09-09 15:59:56.355335,2025-09-09 16:00:37.268483,0 days 00:00:40.913148,balanced,0.6070609832081331,0.033274373486374846,6,29,0.09183898756953024,1537,237,0.9253922001097659,0.000910388750396334,0.7373511886430408,,PRUNED
213,0.8865934904033927,2025-09-09 16:00:06.185736,2025-09-09 16:00:44.275636,0 days 00:00:38.089900,balanced,0.6490089478147325,0.033601560316812315,6,29,0.2503043872133781,1489,250,0.7174430994562354,0.00021275643275752028,0.9806502908426653,351.2,COMPLETE
214,0.9006121939030486,2025-09-09 16:00:12.512849,2025-09-09 16:00:41.974632,0 days 00:00:29.461783,balanced,0.6008807633272482,0.04207155736421018,6,35,0.29621714264604837,2477,175,0.929231425889929,0.0002324484960833766,0.8548379197673401,,PRUNED
215,0.8758205234732033,2025-09-09 16:00:37.456095,2025-09-09 16:00:47.865305,0 days 00:00:10.409210,balanced,0.6243296213832388,0.025625512225119856,6,42,0.27397805636874584,2468,177,0.5789098652975877,0.0004998790171798414,0.7329065780400982,,PRUNED
216,0.881767449608529,2025-09-09 16:00:42.139392,2025-09-09 16:01:20.437769,0 days 00:00:38.298377,balanced,0.6241923601495636,0.02653907519193067,6,43,0.00526374819738433,1677,250,0.3131777028962713,0.0004977498835099193,0.7334435172165603,,PRUNED
217,0.8737847943498132,2025-09-09 16:00:42.161443,2025-09-09 16:00:51.488573,0 days 00:00:09.327130,balanced,0.6241252600626709,0.031302329794655026,6,43,0.23711534355351677,2206,250,0.30297221827377363,0.0005192900116851721,0.7337343407182475,,PRUNED
218,0.9002582042312177,2025-09-09 16:00:44.362094,2025-09-09 16:01:22.173581,0 days 00:00:37.811487,balanced,0.6439096061931802,0.03151288547740732,6,44,0.24389725042501886,2198,251,1.7441546212770394,0.0002524422756199895,0.9842848253023909,,PRUNED
219,0.8758932280847528,2025-09-09 16:00:48.053536,2025-09-09 16:00:56.215524,0 days 00:00:08.161988,balanced,0.6479385954500758,0.03506307328726886,6,44,0.22205726672685452,1798,251,0.31990728881266944,0.0016025492331163298,0.985825895207048,,PRUNED
220,0.8708869962609056,2025-09-09 16:00:51.603128,2025-09-09 16:01:00.407331,0 days 00:00:08.804203,balanced,0.6489447628248095,0.030699144921826155,6,55,0.18527740331519388,1671,247,5.088048104248245,0.0001662309061062317,0.9835014970558957,,PRUNED
221,0.872309929372663,2025-09-09 16:00:56.331984,2025-09-09 16:01:04.667327,0 days 00:00:08.335343,balanced,0.6704531433460854,0.02701830947201699,6,24,0.3436228135655005,1689,189,1.9294542805843462,0.0002349325675066515,0.9969471449028761,,PRUNED
222,0.872289156626506,2025-09-09 16:01:00.619333,2025-09-09 16:01:07.451270,0 days 00:00:06.831937,balanced,0.6152216405926184,0.027385696063709428,-1,37,0.4937069922760472,1590,241,1.5214471278069301,0.00027470224074890013,0.9793149942563568,,PRUNED
223,0.8764852513502285,2025-09-09 16:01:04.762838,2025-09-09 16:01:10.104818,0 days 00:00:05.341980,balanced,0.6373111923168324,0.03617772548137322,-1,63,0.46348168168122367,1579,242,1.259679209548117,0.00027896580997847106,0.9134079543605013,,PRUNED
224,0.8745741587037805,2025-09-09 16:01:07.538479,2025-09-09 16:01:15.279222,0 days 00:00:07.740743,balanced,0.638927363950164,0.024247549578321998,-1,63,2.34638780770291e-06,1469,153,0.17006944781664077,0.002274322721856618,0.7459735598874613,,PRUNED
225,0.8743144993768177,2025-09-09 16:01:10.196078,2025-09-09 16:01:20.906173,0 days 00:00:10.710095,balanced,0.6156591321812509,0.017189054227858575,16,53,0.007055860197675318,1420,246,0.45135638532341826,0.0007980313836679136,0.7405190783402014,,PRUNED
226,0.885376282742163,2025-09-09 16:01:15.460945,2025-09-09 16:02:12.600632,0 days 00:00:57.139687,balanced,0.6000420012327684,0.017212544786152997,16,52,0.0051862474500873335,1524,232,0.4606094966033345,0.0007900875285865255,0.9997805002132698,460.0,COMPLETE
227,0.8757789779808891,2025-09-09 16:01:20.562597,2025-09-09 16:01:31.991060,0 days 00:00:11.428463,balanced,0.6149288503956708,0.016890515652219718,10,52,0.11073394008253953,1403,234,0.5701689437377236,0.0008675206628156148,0.7062365625967617,,PRUNED
228,0.8739925218113834,2025-09-09 16:01:21.046021,2025-09-09 16:01:31.585397,0 days 00:00:10.539376,balanced,0.6160579159695978,0.020362457867319193,10,56,0.14984796539254885,1551,232,0.581733079810428,0.00013326545343984132,0.7276569455983363,,PRUNED
229,0.8863262645785539,2025-09-09 16:01:21.064071,2025-09-09 16:02:20.279341,0 days 00:00:59.215270,balanced,0.6124512988313893,0.020386236507486784,10,57,0.14757381710155337,1521,233,0.5813896546808356,0.0013475661405553897,0.9993671920343296,515.4,COMPLETE
230,0.8764333194848358,2025-09-09 16:01:22.282207,2025-09-09 16:01:33.535452,0 days 00:00:11.253245,balanced,0.6161931915849304,0.0198632965055125,10,56,0.14242414056922437,1528,232,0.5455016470419153,0.00013685678592472326,0.7004127711835003,,PRUNED
231,0.8643020357291235,2025-09-09 16:01:31.639678,2025-09-09 16:01:39.685287,0 days 00:00:08.045609,balanced,0.6005152137186425,0.015953944966621347,-1,174,1.583359383326877,1522,164,1.1693878365272815e-06,0.0012425023251445072,0.7102497092966195,,PRUNED
232,0.8745118404653095,2025-09-09 16:01:32.133381,2025-09-09 16:01:41.811039,0 days 00:00:09.677658,balanced,0.6281884867539137,0.018804865982598,-1,49,0.16603775811695531,1508,239,3.4943870821516633e-06,0.0018362918774977072,0.9985556023723833,,PRUNED
233,0.8766618196925633,2025-09-09 16:01:33.672101,2025-09-09 16:01:42.684748,0 days 00:00:09.012647,balanced,0.6280473585737871,0.023071657223198174,-1,51,0.32735839228179187,1319,239,0.2044638329298823,0.001618543358546272,0.9505992601982142,,PRUNED
234,0.8436746987951809,2025-09-09 16:01:39.741449,2025-09-09 16:01:44.217908,0 days 00:00:04.476459,balanced,0.6253949865702307,0.023797850148767577,-1,18,3.8201926616583286,1272,238,0.24076748387459895,0.0016645812351727756,0.9509656951447792,,PRUNED
235,0.878727303015159,2025-09-09 16:01:41.889981,2025-09-09 16:02:05.173864,0 days 00:00:23.283883,balanced,0.6084871970885728,0.039384707384065444,-1,58,0.2915045365990885,2552,244,0.00025138732146461783,0.0004602651053176632,0.9549300192998557,,PRUNED
236,0.8761736601578728,2025-09-09 16:01:42.885195,2025-09-09 16:01:49.615530,0 days 00:00:06.730335,balanced,0.6006671751824505,0.038673879264940425,16,58,0.2429993685000764,1616,245,0.0003099217963587752,1.6114081935372515,0.7261366934934369,,PRUNED
237,0.876173660157873,2025-09-09 16:01:44.282704,2025-09-09 16:01:50.819291,0 days 00:00:06.536587,balanced,0.600753892305747,0.0387220351154451,10,59,0.2250668378077913,1464,245,0.12694209662825756,2.488192320791743,0.7258110259528654,,PRUNED
238,0.8764748649771499,2025-09-09 16:01:49.679715,2025-09-09 16:01:56.630430,0 days 00:00:06.950715,balanced,0.6094769960867901,0.04702469305484638,10,110,0.06591193369791529,1718,255,0.0001507532559409885,0.000415702675998691,0.6173566696726968,,PRUNED
239,0.8740548400498547,2025-09-09 16:01:50.938897,2025-09-09 16:01:57.728536,0 days 00:00:06.789639,balanced,0.610865361070094,0.04060777573229477,-1,47,0.08307099198312587,1640,250,9.487730743357653e-05,0.00038925340894653565,0.685514098405142,,PRUNED
240,0.8766929788117989,2025-09-09 16:01:56.682572,2025-09-09 16:02:08.956465,0 days 00:00:12.273893,balanced,0.60992258806209,0.014007515179580377,-1,68,0.10551379499273733,1643,250,0.00021989755491647726,0.000373490043222352,0.647727611009357,,PRUNED
241,0.8770668882426256,2025-09-09 16:01:57.821336,2025-09-09 16:02:10.094395,0 days 00:00:12.273059,balanced,0.6202218583149816,0.01421489970501911,-1,63,0.31870847307003397,1581,243,0.00022594828595503825,0.000651937808127225,0.6536070626863328,,PRUNED
242,0.8756231823847114,2025-09-09 16:02:05.276358,2025-09-09 16:02:18.740485,0 days 00:00:13.464127,balanced,0.8637772266606649,0.014489404373437771,16,69,0.16908239524443275,2290,250,0.3902612274363376,0.0007627416250962965,0.6455415289894744,,PRUNED
243,0.8764333194848358,2025-09-09 16:02:09.042334,2025-09-09 16:02:22.928130,0 days 00:00:13.885796,balanced,0.8616802315914879,0.01603064696467232,12,52,0.002657461385169144,2083,138,0.3393487749201249,0.0006588357027948282,0.6392463696312006,,PRUNED
244,0.8762982966348151,2025-09-09 16:02:10.167910,2025-09-09 16:02:20.830101,0 days 00:00:10.662191,balanced,0.6341692343298279,0.02126987596847291,12,54,0.008455663970537207,2269,255,0.4131347936020766,0.0010540386364749827,0.741252940758345,,PRUNED
245,0.8809657671164417,2025-09-09 16:02:12.726497,2025-09-09 16:02:50.824559,0 days 00:00:38.098062,balanced,0.6005041379695572,0.0163822683241368,16,52,0.18324682554982402,442,236,0.36990358295190245,0.0011075900566436048,0.601492321360644,,PRUNED
246,0.8720191109264644,2025-09-09 16:02:18.801954,2025-09-09 16:02:30.451588,0 days 00:00:11.649634,balanced,0.6005472648107086,0.01661611259138946,16,52,0.002496313694972621,1558,237,0.743738495718253,0.0012038205553588919,0.7426580499146246,,PRUNED
247,0.8751765683423348,2025-09-09 16:02:20.358106,2025-09-09 16:02:32.477341,0 days 00:00:12.119235,balanced,0.6001916609310536,0.018186128517113053,16,55,0.003444788698793444,1466,233,1.100184047340272,0.0013412024311235198,0.999320600790902,,PRUNED
248,0.8731200664727877,2025-09-09 16:02:20.937379,2025-09-09 16:02:33.749133,0 days 00:00:12.811754,balanced,0.6004035423125416,0.017701679676476484,16,51,0.005455538711536562,1475,233,1.0164580659166536,0.002785410406653151,0.9923306271974539,,PRUNED
249,0.9009141262701982,2025-09-09 16:02:23.002561,2025-09-09 16:03:23.621864,0 days 00:01:00.619303,balanced,0.600549892772259,0.01789602912280236,16,61,0.09902850132516222,1477,233,0.8429478463678107,0.003641984104009766,0.9939995395526929,,PRUNED
250,0.8746780224345658,2025-09-09 16:02:30.498922,2025-09-09 16:02:40.154839,0 days 00:00:09.655917,balanced,0.6153765872891028,0.018251084890915665,16,61,0.16297517747979828,1446,232,0.22248073101119156,1.1416526690516482e-08,0.9910627461735456,,PRUNED
251,0.9006121939030486,2025-09-09 16:02:32.562105,2025-09-09 16:03:32.940453,0 days 00:01:00.378348,balanced,0.6146685752731885,0.01955362646710367,10,61,0.1584862724950113,1517,223,0.7458655959153317,0.002383790505737069,0.9904776436963568,,PRUNED
252,0.8764021603656003,2025-09-09 16:02:33.824861,2025-09-09 16:02:43.466073,0 days 00:00:09.641212,balanced,0.619523933323573,0.021372011824971768,10,61,0.16868162795806987,1600,225,8.191810343204487e-08,0.0006325794328340283,0.9918756774389272,,PRUNED
253,0.873483589530536,2025-09-09 16:02:40.227958,2025-09-09 16:02:49.615136,0 days 00:00:09.387178,,0.6118187648774975,0.02098928241279882,10,47,0.12942034050403067,1813,226,0.13532147641601217,0.0005928134104767796,0.9999609704528108,,PRUNED
254,0.8763917739925218,2025-09-09 16:02:43.572538,2025-09-09 16:02:55.148619,0 days 00:00:11.576081,,0.6099097723730023,0.019678004576608447,10,47,0.10217721427835422,1801,240,0.04837732117064326,0.0009274086008774861,0.9998649703652767,,PRUNED
255,0.8847584591238519,2025-09-09 16:02:49.686509,2025-09-09 16:04:04.614166,0 days 00:01:14.927657,balanced,0.6092278082085574,0.015357778839659659,10,56,0.21437157391542064,1516,239,0.6803638850531597,0.0010782706175810023,0.9680697096894196,641.0,COMPLETE
256,0.8719048608226008,2025-09-09 16:02:50.897118,2025-09-09 16:03:01.278571,0 days 00:00:10.381453,balanced,0.6105406400393023,0.018621764797954386,10,31,0.26752644196265457,1526,241,0.6807758862184841,0.00020094221030769624,0.9729357547163535,,PRUNED
257,0.8754881595346905,2025-09-09 16:02:55.234100,2025-09-09 16:03:04.690157,0 days 00:00:09.456057,balanced,0.6225425924894848,0.023002516457295355,10,57,0.260822979495454,1529,243,0.6461647895282367,0.00018861830400978516,0.9645537943971721,,PRUNED
258,0.8719806763285023,2025-09-09 16:03:01.337828,2025-09-09 16:03:27.263069,0 days 00:00:25.925241,balanced,0.622643566567385,0.02434319798283335,10,57,0.3860869802071921,1568,246,0.5097927684483403,0.0003322917079042998,0.9880727376069207,,PRUNED
259,0.8737951807228916,2025-09-09 16:03:04.758811,2025-09-09 16:03:18.210833,0 days 00:00:13.452022,balanced,0.6301045930173977,0.015677719913499855,10,66,0.3669083915221514,1724,247,0.24146341278995986,0.0023306124908670043,0.7564127879193723,,PRUNED
260,0.8718529289572081,2025-09-09 16:03:18.290135,2025-09-09 16:03:33.672853,0 days 00:00:15.382718,balanced,0.6421516712818472,0.011630512249914958,-1,39,0.0947806997250886,1595,238,0.43488405825343,0.0003632528470752657,0.7356673207271102,,PRUNED
261,0.8751038637307851,2025-09-09 16:03:23.755066,2025-09-09 16:03:39.274732,0 days 00:00:15.519666,balanced,0.6209007481939764,0.012989809768255351,-1,40,0.4014908095995714,1386,239,0.4358399239104817,0.0003294923657552387,0.7180020593287672,,PRUNED
262,0.8746780224345659,2025-09-09 16:03:27.321450,2025-09-09 16:03:43.580426,0 days 00:00:16.258976,balanced,0.6140937374649255,0.012809590691050237,-1,36,0.21039837322722205,1393,238,0.1457782760854199,0.001497325960244498,0.7011517783897798,,PRUNED
263,0.885274912744431,2025-09-09 16:03:33.059168,2025-09-09 16:05:22.869761,0 days 00:01:49.810593,balanced,0.6401630864117372,0.011655409989261215,-1,41,0.24257364448405008,1397,239,0.15927717370287975,0.0015236508427538041,0.9329107481265756,598.2,COMPLETE
264,0.8749792272538429,2025-09-09 16:03:33.795781,2025-09-09 16:03:43.576285,0 days 00:00:09.780504,balanced,0.6078076135142955,0.029953230939397783,-1,47,0.23803492127279674,1637,242,2.523072758085081,0.0014919367327795232,0.6980259017415646,,PRUNED
265,0.854923140839219,2025-09-09 16:03:39.400455,2025-09-09 16:03:44.118540,0 days 00:00:04.718085,balanced,0.6078063760024417,0.028665401426582447,-1,65,3.440590011555126,1659,98,0.1559107006661112,0.0014658324258501768,0.70427903027074,,PRUNED
266,0.8567303697548816,2025-09-09 16:03:44.022265,2025-09-09 16:03:51.352989,0 days 00:00:07.330724,balanced,0.6333227897244885,0.015294641540623205,10,55,3.064248535246624,1869,247,0.08313108223728287,0.0007952954207209193,0.9283666167707164,,PRUNED
267,0.8692874948068133,2025-09-09 16:03:44.057033,2025-09-09 16:03:57.501592,0 days 00:00:13.444559,balanced,0.6319773644717807,0.015121864657752304,10,55,0.09470811837069565,1875,121,1.1052191428038302e-05,2.9190501516903788e-08,0.730850233677005,,PRUNED
268,0.883477844411128,2025-09-09 16:03:44.392229,2025-09-09 16:05:37.474519,0 days 00:01:53.082290,balanced,0.6566149280253695,0.014747081379544882,10,56,0.0865822196755779,1754,229,8.188048377566299e-07,0.0007150658354880703,0.7274600179646727,677.8,COMPLETE
269,0.87556086414624,2025-09-09 16:03:51.476763,2025-09-09 16:04:02.244998,0 days 00:00:10.768235,balanced,0.6258777765205614,0.02187395727986685,10,50,0.09138168714557168,1726,117,6.013818928445314e-06,0.00010330415319221347,0.7248209321563357,,PRUNED
270,0.8717698379725799,2025-09-09 16:03:57.654423,2025-09-09 16:04:08.629872,0 days 00:00:10.975449,balanced,0.6182179620399816,0.021788989310505977,8,74,0.3147376499045559,2410,228,3.856945597612437e-07,0.0005440308385630673,0.7455384292253783,,PRUNED
271,0.873982135438305,2025-09-09 16:04:02.415267,2025-09-09 16:04:12.133594,0 days 00:00:09.718327,balanced,0.617215486581143,0.0204642318126974,-1,58,0.5730836060464162,1762,230,1.4361834624007992,0.0006107842366731582,0.7461059189678907,,PRUNED
272,0.8716867469879518,2025-09-09 16:04:04.747237,2025-09-09 16:04:11.314786,0 days 00:00:06.567549,balanced,0.6170494761387992,0.034889175689409184,10,59,0.5355009857393198,1577,230,1.344571044692198,0.0005173664430931346,0.9746229505650641,,PRUNED
273,0.8743144993768177,2025-09-09 16:04:08.726178,2025-09-09 16:04:17.076245,0 days 00:00:08.350067,balanced,0.6073726759156984,0.024900712890534582,10,57,0.5909899054802493,1550,229,1.573883539859949,0.00106331883232845,0.9694519279427022,,PRUNED
274,0.8738159534690486,2025-09-09 16:04:11.444250,2025-09-09 16:04:20.953218,0 days 00:00:09.508968,balanced,0.6542689837578011,0.0248593852497291,10,45,0.25930825952146985,1509,243,0.2349255863455297,0.0009045102676825022,0.9797796091550993,,PRUNED
275,0.8716244287494807,2025-09-09 16:04:12.306022,2025-09-09 16:04:19.608553,0 days 00:00:07.302531,,0.6077026047088191,0.026298335165881908,10,45,0.2623615490567993,1427,243,0.27751873139298194,0.0008645124816768202,0.9834261832390665,,PRUNED
276,0.8748961362692148,2025-09-09 16:04:17.187479,2025-09-09 16:04:30.000959,0 days 00:00:12.813480,,0.6071791451322333,0.017419176882494666,10,44,0.2597303633718545,1430,245,0.262573431094111,0.0008623580499567679,0.9781949061865354,,PRUNED
277,0.8985611360986174,2025-09-09 16:04:19.699725,2025-09-09 16:05:26.475379,0 days 00:01:06.775654,balanced,0.655297307313033,0.03241143744709936,-1,64,0.35058415654551167,1668,235,0.27259412953667445,0.00024289902595538647,0.7358332212508746,,PRUNED
278,0.8769941836310761,2025-09-09 16:04:21.070090,2025-09-09 16:04:39.611168,0 days 00:00:18.541078,balanced,0.6100255916464192,0.017049776425041137,-1,65,0.44221288380270096,1691,195,0.5298326776786568,7.068186297476607e-06,0.7360480049927511,,PRUNED
279,0.8730577482343165,2025-09-09 16:04:30.282195,2025-09-09 16:05:19.172578,0 days 00:00:48.890383,balanced,0.6238937337893978,0.013489298705384742,-1,147,0.47164123282039205,1681,237,1.0143675288953962,1.8423067415915855e-06,0.7330101032703128,,PRUNED
280,0.8688408807644371,2025-09-09 16:04:39.837667,2025-09-09 16:04:46.983104,0 days 00:00:07.145437,balanced,0.6986732263554295,0.19819055524662263,6,49,0.1740631750193291,1601,235,0.9918330669346863,0.00025763128260812486,0.7640812577979507,,PRUNED
281,0.8732135438304943,2025-09-09 16:04:47.257418,2025-09-09 16:05:10.018582,0 days 00:00:22.761164,balanced,0.6371836821791559,0.013733772159624394,-1,28,0.3697780331278452,1505,250,0.621369830158573,4.289007038254692e-05,0.6900410892538188,,PRUNED
282,0.8805909545227385,2025-09-09 16:05:10.656590,2025-09-09 16:06:15.265418,0 days 00:01:04.608828,balanced,0.6212206208885983,0.033016203829756084,-1,63,0.08034226744581673,1925,235,0.00048401539106136967,1.4879614008893839e-06,0.8789177111604329,,PRUNED
283,0.8374948068134607,2025-09-09 16:05:19.402471,2025-09-09 16:05:27.516619,0 days 00:00:08.114148,balanced,0.6439536334216494,0.03256146416987457,16,53,4.918301100676555,1620,251,0.3208802050326937,7.943068292764569e-07,0.6818916290165072,,PRUNED
284,0.8786544227886057,2025-09-09 16:05:23.230326,2025-09-09 16:06:02.835637,0 days 00:00:39.605311,balanced,0.6450086646625549,0.033021373141771344,16,40,0.08532489725116783,1368,248,0.07018955703815341,0.0027062047604350433,0.9860202756415796,,PRUNED
285,0.8726007478188615,2025-09-09 16:05:27.180838,2025-09-09 16:05:53.192784,0 days 00:00:26.011946,balanced,0.6416709550991854,0.010152659237293462,16,34,0.08496975994865869,1338,248,1.5228362341578183e-06,0.0023832640960452967,0.919065194982243,,PRUNED
286,0.8714167012879103,2025-09-09 16:05:27.816389,2025-09-09 16:06:01.526039,0 days 00:00:33.709650,balanced,0.6396341347034813,0.010344545719690163,10,34,0.08845237550511142,1360,240,0.10560491375877006,0.002044478696785024,0.9218283910997238,,PRUNED
287,0.8705442459493145,2025-09-09 16:05:37.634488,2025-09-09 16:06:21.554593,0 days 00:00:43.920105,balanced,0.6400881196573228,0.010899339491896295,6,33,0.16132937929753483,1455,240,0.033365919352976475,0.0020891310720210156,0.8744926604869597,,PRUNED
288,0.8716348151225591,2025-09-09 16:05:53.709348,2025-09-09 16:06:38.625698,0 days 00:00:44.916350,balanced,0.6299890441093953,0.011206295141983647,6,40,0.20763056875853977,1444,241,0.10266620857605106,0.0016195812770101524,0.9082888041927766,,PRUNED
289,0.8711674283340257,2025-09-09 16:06:01.882873,2025-09-09 16:06:41.532383,0 days 00:00:39.649510,balanced,0.6307750132173194,0.011356580926315692,6,39,0.19937474828018445,1466,242,0.030699510382132457,0.004693961628764545,0.9906477025057309,,PRUNED
290,0.8723618612380557,2025-09-09 16:06:03.312089,2025-09-09 16:06:29.707346,0 days 00:00:26.395257,balanced,0.6270088421712444,0.019192937722128902,6,49,0.19883302681259005,1460,255,0.1474266167358416,0.004094943140795941,0.8959753163995218,,PRUNED
291,0.8732447029497299,2025-09-09 16:06:15.636522,2025-09-09 16:07:05.809949,0 days 00:00:50.173427,balanced,0.6320475943119154,0.0111426101763256,6,48,0.18321612358883718,1991,242,0.44531238173275567,0.0013150999510816049,0.6679512744984194,,PRUNED
292,0.8716244287494807,2025-09-09 16:06:21.901310,2025-09-09 16:07:15.724767,0 days 00:00:53.823457,balanced,0.6292137703782492,0.011727615219515892,4,51,0.20905943078603675,1507,255,0.16757840220927062,0.00131955851553944,0.713366087520911,,PRUNED
293,0.8755193186539258,2025-09-09 16:06:29.963216,2025-09-09 16:07:04.430596,0 days 00:00:34.467380,balanced,0.6304451113632956,0.022806253197294856,4,42,0.20042789800081348,1127,169,0.46586741972200246,0.0012878796452835241,0.958772180031491,,PRUNED
294,0.8587037806398006,2025-09-09 16:06:38.967067,2025-09-09 16:07:15.588092,0 days 00:00:36.621025,balanced,0.613975679134145,0.011889156477480739,4,50,1.9950107296028914,1155,245,2.72444994945153e-06,8.655701845756357e-05,0.9999842789933509,,PRUNED
295,0.8711985874532613,2025-09-09 16:06:42.009032,2025-09-09 16:07:04.226997,0 days 00:00:22.217965,balanced,0.7146083855862686,0.023448478355192516,10,51,0.31486084516214863,1556,246,2.836313601534319,0.0011998900028949149,0.7178876557443897,,PRUNED
296,0.880143261702482,2025-09-09 16:07:05.296146,2025-09-09 16:08:30.105370,0 days 00:01:24.809224,balanced,0.9538918233616479,0.019830816311743996,-1,61,0.0183456687143548,1532,237,2.811913905583848e-06,0.00016403447163701337,0.9997255841455381,,PRUNED
297,0.8743352721229747,2025-09-09 16:07:05.577727,2025-09-09 16:07:33.603874,0 days 00:00:28.026147,,0.6147434085805887,0.01996121755930364,-1,59,0.010076413210851676,1520,251,0.7161414795959589,0.00043624200736297773,0.9411674856321376,,PRUNED
298,0.8810386473429952,2025-09-09 16:07:07.001515,2025-09-09 16:08:35.979854,0 days 00:01:28.978339,,0.9637386620994381,0.020003379400531672,-1,60,0.29407826893820765,1506,251,0.6913666073732307,0.0004485085865101231,0.9975187249087292,,PRUNED
299,0.8766618196925633,2025-09-09 16:07:16.033316,2025-09-09 16:07:40.540505,0 days 00:00:24.507189,,0.6061811731687355,0.02028798364354892,-1,61,0.0007112238887616446,1561,235,0.7768831380291521,0.0004554907613364076,0.7511997426695055,,PRUNED
300,0.8665662650602408,2025-09-09 16:07:16.074909,2025-09-09 16:07:26.316153,0 days 00:00:10.241244,,0.9755792375192338,0.13903100683884054,-1,61,0.0027937119200361323,1548,235,0.7221647302923752,0.08807564052150822,0.7528565746633409,,PRUNED
301,0.8750103863730785,2025-09-09 16:07:26.608850,2025-09-09 16:07:49.168926,0 days 00:00:22.560076,balanced,0.6072776824825048,0.02041409045424381,10,68,0.28778213908641376,2126,250,0.8909651191147471,0.00016195821165705912,0.9362680552971839,,PRUNED
302,0.8515371832156212,2025-09-09 16:07:34.051092,2025-09-09 16:07:44.925167,0 days 00:00:10.874075,balanced,0.6066360338555236,0.028041145600331926,10,67,2.8067074450838048,1605,236,1.0684906391428624,0.0001564184091964322,0.7230630264510975,,PRUNED
303,0.8761944329040299,2025-09-09 16:07:40.838525,2025-09-09 16:07:55.990035,0 days 00:00:15.151510,balanced,0.6199179750266137,0.04328693536174321,10,67,0.3117080113663526,2902,246,1.264286759479212,0.00019469659919198697,0.7222364042612283,,PRUNED
304,0.8796435115775446,2025-09-09 16:07:45.178386,2025-09-09 16:09:31.734514,0 days 00:01:46.556128,balanced,0.8169766718630749,0.016904675440353307,10,55,0.3138185488443944,1493,247,2.099489963977452e-05,0.0003402179098727302,0.9679221241005479,,PRUNED
305,0.8739925218113834,2025-09-09 16:07:49.330527,2025-09-09 16:08:16.798673,0 days 00:00:27.468146,balanced,0.8156754528879548,0.01688445134192979,-1,55,0.30374630846195855,2510,246,2.1796945014538025,0.000597875009291472,0.9698848562165358,,PRUNED
306,0.8751454092230994,2025-09-09 16:07:56.169877,2025-09-09 16:08:18.802975,0 days 00:00:22.633098,balanced,0.6160912904854143,0.017272181938537454,-1,54,0.1286518877587599,2064,239,0.3767553020922941,0.000617280450094452,0.9674666419996885,,PRUNED
307,0.8739509763190694,2025-09-09 16:08:17.162505,2025-09-09 16:08:40.713627,0 days 00:00:23.551122,balanced,0.7993913902782248,0.012881015976682642,-1,55,0.11280623576782142,1398,220,0.35436270864876684,0.00032061423776963806,0.743040367992562,,PRUNED
308,0.8811739963351657,2025-09-09 16:08:19.141756,2025-09-09 16:10:29.338527,0 days 00:02:10.196771,balanced,0.6655830681902555,0.014140014896829494,8,44,0.111447287445849,1496,221,0.211220033879262,0.00032738716980393415,0.7418397771091578,,PRUNED
309,0.8752285002077275,2025-09-09 16:08:30.417563,2025-09-09 16:09:03.032330,0 days 00:00:32.614767,balanced,0.7602388913983149,0.013266330019739045,8,46,0.43484646030188556,1410,222,0.21259087346706929,0.00038384657037962284,0.7407904330708129,,PRUNED
310,0.8770668882426257,2025-09-09 16:08:36.576917,2025-09-09 16:09:14.566867,0 days 00:00:37.989950,balanced,0.6227117819061512,0.013438821977576914,8,45,0.429590609832703,1599,224,0.1834824963306125,0.00030948296742397847,0.6810404400639334,,PRUNED
311,0.8721541337764851,2025-09-09 16:08:40.899893,2025-09-09 16:09:12.063669,0 days 00:00:31.163776,balanced,0.6003057688477735,0.01420753041023896,8,43,0.4469685728810893,1298,147,0.17743925035493469,0.0008256942652275255,0.710595902260023,,PRUNED
312,0.8706584960531782,2025-09-09 16:09:03.220851,2025-09-09 16:09:17.902956,0 days 00:00:14.682105,balanced,0.6230342871221769,0.03697690254903009,10,44,0.15358806739239622,1274,151,4.541717257989165e-06,0.000885805611751641,0.6916702582433809,,PRUNED
313,0.8736186123805567,2025-09-09 16:09:12.374814,2025-09-09 16:09:33.699689,0 days 00:00:21.324875,balanced,0.6648917265861685,0.015473056399892802,10,26,0.15300836562091685,1606,232,2.0256103148545207e-05,0.0009751906667367689,0.8240805226475291,,PRUNED
